ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Average,LogStandardDeviation,Cut
1,0,.92643503,.0000000,1,1,.14821969E-322,.14777957E+87,.12056694E+87,.64425501E+85
1,0,.92644439,.0000000,1,1,.14821969E-322,.15670920E+87,.12785251E+87,.68319041E+85
1,0,.92645375,.0000000,1,1,.14821969E-322,.12242206E+87,.99878766E+86,.53369039E+85
1,0,.92646310,.22781040,1,1,.14821969E-322,.12302084E+87,.10036745E+87,.53683517E+85
1,0,.92647246,.0000000,1,1,.14821969E-322,.15573120E+87,.12705532E+87,.67958856E+85
1,0,.92648181,.0000000,1,1,.14821969E-322,.13498699E+87,.11013107E+87,.58932956E+85
1,0,.92649116,.0000000,1,1,.14821969E-322,.15754028E+87,.12853133E+87,.68772770E+85
1,0,.92650051,.0000000,1,1,.14821969E-322,.15298240E+87,.12481254E+87,.66760656E+85
1,0,.92650985,.0000000,1,1,.14821969E-322,.18316693E+87,.14943877E+87,.79935590E+85
1,0,.92651920,.0000000,1,1,.14821969E-322,.17849104E+87,.14562382E+87,.77856351E+85
1,0,.92652854,.0000000,1,1,.14821969E-322,.20588796E+87,.16797575E+87,.89808721E+85
1,0,.92653787,.0000000,1,1,.14821969E-322,.19848581E+87,.16193676E+87,.86584660E+85
1,0,.92654721,.0000000,1,1,.14821969E-322,.23381035E+87,.19075671E+87,.10204344E+86
1,0,.92655654,.0000000,1,1,.14821969E-322,.24040666E+87,.19613846E+87,.10497251E+86
1,0,.92656587,.0000000,1,1,.14821969E-322,.21898483E+87,.17866108E+87,.95557426E+85
1,0,.92657520,.23022411,1,1,.14821969E-322,.23785179E+87,.19405351E+87,.10379873E+86
1,0,.92658453,.0000000,1,1,.14821969E-322,.20044402E+87,.16353417E+87,.87482170E+85
1,0,.92659385,.0000000,1,1,.14821969E-322,.22606670E+87,.18443830E+87,.98623043E+85
1,0,.92660317,.0000000,1,1,.14821969E-322,.22073898E+87,.18009111E+87,.96341264E+85
1,0,.92661249,.0000000,1,1,.14821969E-322,.22499064E+87,.18356017E+87,.98173998E+85
1,0,.92662181,.0000000,1,1,.14821969E-322,.26782151E+87,.21850412E+87,.11680287E+86
1,0,.92663112,.0000000,1,1,.14821969E-322,.27663071E+87,.22569118E+87,.12065864E+86
1,0,.92664044,.0000000,1,1,.14821969E-322,.27882710E+87,.22748296E+87,.12161460E+86
1,0,.92664975,.0000000,1,1,.14821969E-322,.21525093E+87,.17561335E+87,.93808912E+85
1,0,.92665905,.0000000,1,1,.14821969E-322,.26362276E+87,.21507862E+87,.11493720E+86
1,0,.92666836,.0000000,1,1,.14821969E-322,.23911505E+87,.19508344E+87,.10433267E+86
1,0,.92667766,.0000000,1,1,.14821969E-322,.30072996E+87,.24535261E+87,.13118474E+86
1,0,.92668696,.22790535,1,1,.14821969E-322,.29561916E+87,.24118282E+87,.12893005E+86
1,0,.92669626,.0000000,1,1,.14821969E-322,.40756115E+87,.33251238E+87,.17790639E+86
1,0,.92670555,.0000000,1,1,.14821969E-322,.37950484E+87,.30962267E+87,.16580703E+86
1,0,.92671485,.0000000,1,1,.14821969E-322,.33616489E+87,.27426357E+87,.14694271E+86
1,0,.92672414,.0000000,1,1,.14821969E-322,.31942242E+87,.26060476E+87,.13974181E+86
1,0,.92673343,.0000000,1,1,.14821969E-322,.31777828E+87,.25926293E+87,.13898040E+86
1,0,.92674271,.0000000,1,1,.14821969E-322,.27835379E+87,.22709907E+87,.12180841E+86
1,0,.92675200,.0000000,1,1,.14821969E-322,.23768876E+87,.19392204E+87,.10408229E+86
1,0,.92676128,.0000000,1,1,.14821969E-322,.29037089E+87,.23690282E+87,.12702924E+86
1,0,.92677056,.0000000,1,1,.14821969E-322,.26014701E+87,.21224439E+87,.11382173E+86
1,0,.92677983,.0000000,1,1,.14821969E-322,.23380713E+87,.19075478E+87,.10236434E+86
1,0,.92678911,.0000000,1,1,.14821969E-322,.16894616E+87,.13783730E+87,.74113759E+85
1,0,.92679838,.23797821,1,1,.14821969E-322,.22045336E+87,.17986019E+87,.96587066E+85
1,0,.92680765,.0000000,1,1,.14821969E-322,.21912130E+87,.17877304E+87,.96008542E+85
1,0,.92681692,.0000000,1,1,.14821969E-322,.19267308E+87,.15719412E+87,.84379710E+85
1,0,.92682618,.0000000,1,1,.14821969E-322,.24559548E+87,.20037148E+87,.10747276E+86
1,0,.92683544,.0000000,1,1,.14821969E-322,.26476229E+87,.21600982E+87,.11586500E+86
1,0,.92684470,.0000000,1,1,.14821969E-322,.34268916E+87,.27958733E+87,.14975897E+86
1,0,.92685396,.0000000,1,1,.14821969E-322,.42629451E+87,.34779755E+87,.18616660E+86
1,0,.92686322,.0000000,1,1,.14821969E-322,.45731379E+87,.37310458E+87,.19971190E+86
1,0,.92687247,.0000000,1,1,.14821969E-322,.48616660E+87,.39664392E+87,.21238031E+86
1,0,.92688172,.0000000,1,1,.14821969E-322,.47229661E+87,.38532844E+87,.20631091E+86
1,0,.92689097,.0000000,1,1,.14821969E-322,.49627999E+87,.40489557E+87,.21678174E+86
1,0,.92690021,.0000000,1,1,.14821969E-322,.57404141E+87,.46833733E+87,.25062586E+86
1,0,.92690946,.23118316,1,1,.14821969E-322,.51360164E+87,.41902722E+87,.22426182E+86
1,0,.92691870,.0000000,1,1,.14821969E-322,.43232605E+87,.35271743E+87,.18876838E+86
1,0,.92692794,.0000000,1,1,.14821969E-322,.40505849E+87,.33047201E+87,.17688899E+86
1,0,.92693718,.0000000,1,1,.14821969E-322,.38028703E+87,.31026281E+87,.16599279E+86
1,0,.92694641,.0000000,1,1,.14821969E-322,.28756360E+87,.23461257E+87,.12564186E+86
1,0,.92695564,.0000000,1,1,.14821969E-322,.22559612E+87,.18405675E+87,.98780894E+85
1,0,.92696487,.0000000,1,1,.14821969E-322,.22545300E+87,.18394037E+87,.98800310E+85
1,0,.92697410,.0000000,1,1,.14821969E-322,.13825861E+87,.11280089E+87,.60612426E+85
1,0,.92698332,.0000000,1,1,.14821969E-322,.13350420E+87,.10892131E+87,.58621982E+85
1,0,.92699255,.0000000,1,1,.14821969E-322,.14472778E+87,.11807790E+87,.63473703E+85
1,0,.92700177,.0000000,1,1,.14821969E-322,.12745933E+87,.10399019E+87,.55997644E+85
1,0,.92689394,.22257241,1,2,.14821969E-322,.68573342E+85,.55962662E+85,.33307656E+84
1,0,.92690317,.0000000,1,1,.14821969E-322,.34877084E+86,.28456227E+86,.15617051E+85
1,0,.92679541,.0000000,1,2,.14821969E-322,.78390392E+86,.63958151E+86,.34616315E+85
1,0,.92680464,.0000000,1,1,.14821969E-322,.52096810E+86,.42508352E+86,.23026030E+85
1,0,.92681388,.0000000,1,1,.14821969E-322,.21977094E+86,.17935373E+86,.98236664E+84
1,0,.92682311,.0000000,1,1,.14821969E-322,.33579159E+86,.27400152E+86,.14808246E+85
1,0,.92683235,.0000000,1,1,.14821969E-322,.20009987E+87,.16325651E+87,.87456234E+85
1,0,.92684157,.0000000,1,1,.14821969E-322,.34975817E+87,.28535655E+87,.15256104E+86
1,0,.92685080,.0000000,1,1,.14821969E-322,.44317593E+87,.36157280E+87,.19324271E+86
1,0,.92686003,.0000000,1,1,.14821969E-322,.56427106E+87,.46036971E+87,.24612306E+86
1,0,.92686925,.0000000,1,1,.14821969E-322,.53030098E+87,.43265464E+87,.23121481E+86
1,0,.92687847,.22374359,1,1,.14821969E-322,.52178558E+87,.42570684E+87,.22750607E+86
1,0,.92688768,.0000000,1,1,.14821969E-322,.44472044E+87,.36283262E+87,.19378582E+86
1,0,.92689690,.0000000,1,1,.14821969E-322,.30494712E+87,.24879618E+87,.13282868E+86
1,0,.92678931,.0000000,1,2,.14821969E-322,.17643837E+87,.14395106E+87,.76451791E+85
1,0,.92679854,.0000000,1,1,.14821969E-322,.15898430E+87,.12971078E+87,.68660672E+85
1,0,.92680776,.0000000,1,1,.14821969E-322,.39541721E+87,.32260749E+87,.17182116E+86
1,0,.92681698,.0000000,1,1,.14821969E-322,.42967083E+87,.35055273E+87,.18647500E+86
1,0,.92682620,.0000000,1,1,.14821969E-322,.37557907E+87,.30642075E+87,.16300088E+86
1,0,.92683541,.0000000,1,1,.14821969E-322,.20719326E+87,.16904180E+87,.89752639E+85
1,0,.92684462,.0000000,1,1,.14821969E-322,.49253222E+87,.40183624E+87,.21395708E+86
1,0,.92685383,.0000000,1,1,.14821969E-322,.34897082E+87,.28471211E+87,.15138880E+86
1,0,.92686304,.22358834,1,1,.14821969E-322,.67139321E+87,.54776544E+87,.29220848E+86
1,0,.92687225,.0000000,1,1,.14821969E-322,.76054572E+87,.62050057E+87,.33116469E+86
1,0,.92688145,.0000000,1,1,.14821969E-322,.51822476E+87,.42280224E+87,.22587670E+86
1,0,.92689065,.0000000,1,1,.14821969E-322,.34552820E+87,.28190497E+87,.15057013E+86
1,0,.92689985,.0000000,1,1,.14821969E-322,.58813216E+87,.47983534E+87,.25678845E+86
1,0,.92690905,.0000000,1,1,.14821969E-322,.51280789E+87,.41838276E+87,.22418728E+86
1,0,.92691824,.0000000,1,1,.14821969E-322,.37321120E+87,.30449186E+87,.16369031E+86
1,0,.92692743,.0000000,1,1,.14821969E-322,.51889768E+87,.42335445E+87,.22696055E+86
1,0,.92693662,.0000000,1,1,.14821969E-322,.88083144E+87,.71864379E+87,.38491497E+86
1,0,.92694581,.0000000,1,1,.14821969E-322,.97763803E+87,.79762215E+87,.42695633E+86
1,0,.92695499,.0000000,1,1,.14821969E-322,.93945820E+87,.76647213E+87,.41042235E+86
1,0,.92696417,.0000000,1,1,.14821969E-322,.10228464E+88,.83450514E+87,.44675307E+86
1,0,.92697335,.22626115,1,1,.14821969E-322,.13512518E+88,.11024392E+88,.59024710E+86
1,0,.92698253,.0000000,1,1,.14821969E-322,.14860670E+88,.12124267E+88,.64850925E+86
1,0,.92699171,.0000000,1,1,.14821969E-322,.16452950E+88,.13423355E+88,.71777665E+86
1,0,.92700088,.0000000,1,1,.14821969E-322,.18674051E+88,.15235472E+88,.81440892E+86
1,0,.92701005,.0000000,1,1,.14821969E-322,.17823836E+88,.14541858E+88,.77755029E+86
1,0,.92701922,.0000000,1,1,.14821969E-322,.17115191E+88,.13963696E+88,.74647795E+86
1,0,.92702838,.0000000,1,1,.14821969E-322,.19357547E+88,.15793153E+88,.84443373E+86
1,0,.92703755,.0000000,1,1,.14821969E-322,.18353609E+88,.14974101E+88,.80087151E+86
1,0,.92704671,.0000000,1,1,.14821969E-322,.24215219E+88,.19756364E+88,.10568800E+87
1,0,.92705587,.0000000,1,1,.14821969E-322,.23365736E+88,.19063298E+88,.10199331E+87
1,0,.92706503,.0000000,1,1,.14821969E-322,.19224692E+88,.15684801E+88,.83954813E+86
1,0,.92707418,.0000000,1,1,.14821969E-322,.17591888E+88,.14352654E+88,.76887387E+86
1,0,.92708333,.23951346,1,1,.14821969E-322,.21392103E+88,.17453115E+88,.93459845E+86
1,0,.92709248,.0000000,1,1,.14821969E-322,.18675819E+88,.15236982E+88,.81602182E+86
1,0,.92710163,.0000000,1,1,.14821969E-322,.18204813E+88,.14852728E+88,.79526081E+86
1,0,.92711078,.0000000,1,1,.14821969E-322,.15008820E+88,.12245237E+88,.65601276E+86
1,0,.92711992,.0000000,1,1,.14821969E-322,.15555891E+88,.12691570E+88,.67962135E+86
1,0,.92712906,.0000000,1,1,.14821969E-322,.22203213E+88,.18114865E+88,.96914384E+86
1,0,.92713820,.0000000,1,1,.14821969E-322,.23181664E+88,.18913209E+88,.10121429E+87
1,0,.92714734,.0000000,1,1,.14821969E-322,.19114681E+88,.15595120E+88,.83444393E+86
1,0,.92715647,.0000000,1,1,.14821969E-322,.18106032E+88,.14772226E+88,.79041132E+86
1,0,.92716560,.0000000,1,1,.14821969E-322,.19238932E+88,.15696559E+88,.83957281E+86
1,0,.92717473,.0000000,1,1,.14821969E-322,.21377169E+88,.17441087E+88,.93328759E+86
1,0,.92718386,.0000000,1,1,.14821969E-322,.24046776E+88,.19619088E+88,.10494196E+87
1,0,.92719298,.24032648,1,1,.14821969E-322,.24489810E+88,.19980527E+88,.10690346E+87
1,0,.92720210,.0000000,1,1,.14821969E-322,.30307134E+88,.24726688E+88,.13227012E+87
1,0,.92721123,.0000000,1,1,.14821969E-322,.27750153E+88,.22640515E+88,.12112844E+87
1,0,.92722034,.0000000,1,1,.14821969E-322,.30681010E+88,.25031644E+88,.13391665E+87
1,0,.92722946,.0000000,1,1,.14821969E-322,.25186015E+88,.20548422E+88,.10995599E+87
1,0,.92723857,.0000000,1,1,.14821969E-322,.30573301E+88,.24943700E+88,.13342429E+87
1,0,.92724768,.0000000,1,1,.14821969E-322,.34872016E+88,.28450885E+88,.15218349E+87
1,0,.92725679,.0000000,1,1,.14821969E-322,.41070621E+88,.33508068E+88,.17930075E+87
1,0,.92726590,.0000000,1,1,.14821969E-322,.45728613E+88,.37308268E+88,.19958105E+87
1,0,.92727500,.0000000,1,1,.14821969E-322,.38417491E+88,.31343405E+88,.16767870E+87
1,0,.92728411,.0000000,1,1,.14821969E-322,.39618492E+88,.32323259E+88,.17301699E+87
1,0,.92729320,.0000000,1,1,.14821969E-322,.31538292E+88,.25730967E+88,.13786215E+87
1,0,.92730230,.23725512,1,1,.14821969E-322,.33553621E+88,.27375138E+88,.14663266E+87
1,0,.92731140,.0000000,1,1,.14821969E-322,.30348774E+88,.24760420E+88,.13265874E+87
1,0,.92732049,.0000000,1,1,.14821969E-322,.34458615E+88,.28113468E+88,.15068316E+87
1,0,.92732958,.0000000,1,1,.14821969E-322,.31626864E+88,.25803129E+88,.13832066E+87
1,0,.92733867,.0000000,1,1,.14821969E-322,.16232133E+88,.13243237E+88,.71246610E+86
1,0,.92734776,.0000000,1,1,.14821969E-322,.92142563E+87,.75175350E+87,.40632076E+86
1,0,.92735684,.0000000,1,1,.14821969E-322,.90975502E+87,.74222982E+87,.40035433E+86
1,0,.92736592,.0000000,1,1,.14821969E-322,.12928775E+88,.10548077E+88,.56760116E+86
1,0,.92737500,.0000000,1,1,.14821969E-322,.45708486E+87,.37290740E+87,.20344023E+86
1,0,.92738408,.0000000,1,1,.14821969E-322,.61229273E+87,.49954036E+87,.27066280E+86
1,0,.92739315,.0000000,1,1,.14821969E-322,.10030097E+88,.81831140E+87,.44210986E+86
1,0,.92740222,.0000000,1,1,.14821969E-322,.56587414E+87,.46166673E+87,.25174277E+86
1,0,.92741129,.23127018,1,1,.14821969E-322,.81062292E+87,.66134419E+87,.35964781E+86
1,0,.92742036,.0000000,1,1,.14821969E-322,.19629476E+88,.16014772E+88,.86172723E+86
1,0,.92742943,.0000000,1,1,.14821969E-322,.16673297E+87,.13602486E+87,.78229459E+85
1,0,.92732268,.0000000,1,2,.14821969E-322,.38405778E+87,.31333202E+87,.17204288E+86
1,0,.92733175,.0000000,1,1,.14821969E-322,.16525686E+88,.13482630E+88,.72546448E+86
1,0,.92734082,.0000000,1,1,.14821969E-322,.26773004E+88,.21843018E+88,.11728493E+87
1,0,.92734989,.0000000,1,1,.14821969E-322,.36585905E+88,.29848947E+88,.16012081E+87
1,0,.92735896,.0000000,1,1,.14821969E-322,.34811370E+88,.28401112E+88,.15229646E+87
1,0,.92736803,.0000000,1,1,.14821969E-322,.29157292E+88,.23788151E+88,.12767265E+87
1,0,.92737709,.0000000,1,1,.14821969E-322,.36453824E+88,.29740996E+88,.15940200E+87
1,0,.92738615,.0000000,1,1,.14821969E-322,.32230623E+88,.26295500E+88,.14105226E+87
1,0,.92739521,.22898767,1,1,.14821969E-322,.26009661E+88,.21220076E+88,.11387161E+87
1,0,.92740427,.0000000,1,1,.14821969E-322,.34368012E+88,.28039388E+88,.15018551E+87
1,0,.92741332,.0000000,1,1,.14821969E-322,.37815883E+88,.30852401E+88,.16531514E+87
1,0,.92742237,.0000000,1,1,.14821969E-322,.66157991E+88,.53975638E+88,.28893776E+87
1,0,.92743142,.0000000,1,1,.14821969E-322,.79437141E+88,.64809462E+88,.34677755E+87
1,0,.92744047,.0000000,1,1,.14821969E-322,.80002894E+88,.65270931E+88,.34909937E+87
1,0,.92744951,.0000000,1,1,.14821969E-322,.88405640E+88,.72126421E+88,.38583193E+87
1,0,.92745856,.0000000,1,1,.14821969E-322,.88238898E+88,.71990271E+88,.38504343E+87
1,0,.92746760,.0000000,1,1,.14821969E-322,.96859271E+88,.79023193E+88,.42269234E+87
1,0,.92747664,.0000000,1,1,.14821969E-322,.97465062E+88,.79517413E+88,.42541743E+87
1,0,.92748567,.0000000,1,1,.14821969E-322,.10413507E+89,.84959196E+88,.45458029E+87
1,0,.92749471,.0000000,1,1,.14821969E-322,.89900589E+88,.73345663E+88,.39238459E+87
1,0,.92750374,.23861221,1,1,.14821969E-322,.78664049E+88,.64178131E+88,.34334836E+87
1,0,.92751277,.0000000,1,1,.14821969E-322,.62434373E+88,.50937110E+88,.27235420E+87
1,0,.92752179,.0000000,1,1,.14821969E-322,.66024856E+88,.53866455E+88,.28810316E+87
1,0,.92753082,.0000000,1,1,.14821969E-322,.76754079E+88,.62619814E+88,.33458798E+87
1,0,.92753984,.0000000,1,1,.14821969E-322,.70049171E+88,.57149448E+88,.30517346E+87
1,0,.92754886,.0000000,1,1,.14821969E-322,.50793251E+88,.41439249E+88,.22128764E+87
1,0,.92755788,.0000000,1,1,.14821969E-322,.54707637E+88,.44632903E+88,.23839801E+87
1,0,.92756689,.0000000,1,1,.14821969E-322,.48455774E+88,.39532368E+88,.21118839E+87
1,0,.92757591,.0000000,1,1,.14821969E-322,.40160282E+88,.32764567E+88,.17500766E+87
1,0,.92758492,.0000000,1,1,.14821969E-322,.60193843E+88,.49109134E+88,.26248524E+87
1,0,.92759393,.0000000,1,1,.14821969E-322,.63710017E+88,.51977922E+88,.27807715E+87
1,0,.92760294,.0000000,1,1,.14821969E-322,.47506813E+88,.38758358E+88,.20745664E+87
1,0,.92761194,.23038888,1,1,.14821969E-322,.49371346E+88,.40279543E+88,.21578601E+87
1,0,.92762094,.0000000,1,1,.14821969E-322,.28118636E+88,.22940310E+88,.12297433E+87
1,0,.92762994,.0000000,1,1,.14821969E-322,.25774841E+88,.21028013E+88,.11244968E+87
1,0,.92763894,.0000000,1,1,.14821969E-322,.73229863E+87,.59740041E+87,.31988078E+86
1,0,.92764794,.0000000,1,1,.14821969E-322,.30282297E+88,.24705649E+88,.13210992E+87
1,0,.92765693,.0000000,1,1,.14821969E-322,.18472350E+88,.15070153E+88,.80619148E+86
1,0,.92766592,.0000000,1,1,.14821969E-322,.53164613E+88,.43374292E+88,.23203181E+87
1,0,.92767491,.0000000,1,1,.14821969E-322,.75473840E+88,.61575495E+88,.32938425E+87
1,0,.92768390,.0000000,1,1,.14821969E-322,.84954803E+88,.69310753E+88,.37079553E+87
1,0,.92769288,.0000000,1,1,.14821969E-322,.82716582E+88,.67484870E+88,.36103150E+87
1,0,.92770186,.0000000,1,1,.14821969E-322,.73912450E+88,.60301964E+88,.32275182E+87
1,0,.92771084,.0000000,1,1,.14821969E-322,.65193858E+88,.53188765E+88,.28470808E+87
1,0,.92771982,.22229652,1,1,.14821969E-322,.52538839E+88,.42864089E+88,.22917986E+87
1,0,.92772880,.0000000,1,1,.14821969E-322,.22859716E+88,.18650104E+88,.99772616E+86
1,0,.92773777,.0000000,1,1,.14821969E-322,.20093529E+88,.16393419E+88,.87578645E+86
1,0,.92740134,.0000000,1,4,.14821969E-322,.15302762E+88,.12484659E+88,.66411744E+86
1,0,.92741035,.0000000,1,1,.14821969E-322,.19425556E+88,.15848018E+88,.84463882E+86
1,0,.92741935,.0000000,1,1,.14821969E-322,.33221042E+88,.27103008E+88,.14477309E+87
1,0,.92742836,.0000000,1,1,.14821969E-322,.98795294E+88,.80602127E+88,.43076515E+87
1,0,.92743736,.0000000,1,1,.14821969E-322,.99864745E+88,.81474577E+88,.43566563E+87
1,0,.92744636,.0000000,1,1,.14821969E-322,.93239244E+88,.76068638E+88,.40673818E+87
1,0,.92745536,.22408207,1,1,.14821969E-322,.11464947E+89,.93536372E+88,.50021250E+87
1,0,.92746435,.0000000,1,1,.14821969E-322,.12570375E+89,.10255505E+89,.54831857E+87
1,0,.92747334,.0000000,1,1,.14821969E-322,.15978514E+89,.13036022E+89,.69679071E+87
1,0,.92748234,.0000000,1,1,.14821969E-322,.19457212E+89,.15874152E+89,.84841796E+87
1,0,.92749132,.0000000,1,1,.14821969E-322,.18665855E+89,.15228504E+89,.81386147E+87
1,0,.92750031,.0000000,1,1,.14821969E-322,.14751352E+89,.12034789E+89,.64331140E+87
1,0,.92750929,.0000000,1,1,.14821969E-322,.11293538E+89,.92136837E+88,.49227957E+87
1,0,.92751828,.0000000,1,1,.14821969E-322,.13351220E+89,.10892484E+89,.58239560E+87
1,0,.92752725,.0000000,1,1,.14821969E-322,.13882063E+89,.11325572E+89,.60536332E+87
1,0,.92753623,.0000000,1,1,.14821969E-322,.13227629E+89,.10791663E+89,.57681862E+87
1,0,.92754521,.0000000,1,1,.14821969E-322,.13666271E+89,.11149539E+89,.59544891E+87
1,0,.92755418,.0000000,1,1,.14821969E-322,.14692949E+89,.11987168E+89,.64015812E+87
1,0,.92756315,.23788871,1,1,.14821969E-322,.14547511E+89,.11868533E+89,.63383881E+87
1,0,.92757212,.0000000,1,1,.14821969E-322,.26137566E+89,.21324348E+89,.11389622E+88
1,0,.92758108,.0000000,1,1,.14821969E-322,.25259621E+89,.20608051E+89,.11013534E+88
1,0,.92759005,.0000000,1,1,.14821969E-322,.27790307E+89,.22672744E+89,.12118614E+88
1,0,.92759901,.0000000,1,1,.14821969E-322,.27141402E+89,.22143298E+89,.11836337E+88
1,0,.92760797,.0000000,1,1,.14821969E-322,.31686032E+89,.25851082E+89,.13819601E+88
1,0,.92761693,.0000000,1,1,.14821969E-322,.28145250E+89,.22962328E+89,.12277900E+88
1,0,.92762588,.0000000,1,1,.14821969E-322,.35054215E+89,.28599142E+89,.15298770E+88
1,0,.92763483,.0000000,1,1,.14821969E-322,.39078250E+89,.31882117E+89,.17056089E+88
1,0,.92764378,.0000000,1,1,.14821969E-322,.46349277E+89,.37814306E+89,.20227365E+88
1,0,.92765273,.0000000,1,1,.14821969E-322,.41757033E+89,.34067693E+89,.18226166E+88
1,0,.92766168,.0000000,1,1,.14821969E-322,.38238515E+89,.31197110E+89,.16692374E+88
1,0,.92767062,.24127961,1,1,.14821969E-322,.37744254E+89,.30793849E+89,.16466840E+88
1,0,.92767956,.0000000,1,1,.14821969E-322,.33928781E+89,.27681009E+89,.14807563E+88
1,0,.92768850,.0000000,1,1,.14821969E-322,.38478811E+89,.31393238E+89,.16796266E+88
1,0,.92769744,.0000000,1,1,.14821969E-322,.51185118E+89,.41759782E+89,.22340138E+88
1,0,.92770638,.0000000,1,1,.14821969E-322,.43910580E+89,.35824791E+89,.19169392E+88
1,0,.92771531,.0000000,1,1,.14821969E-322,.48008691E+89,.39168268E+89,.20952895E+88
1,0,.92772424,.0000000,1,1,.14821969E-322,.41814006E+89,.34114254E+89,.18248545E+88
1,0,.92773317,.0000000,1,1,.14821969E-322,.42417629E+89,.34606721E+89,.18502513E+88
1,0,.92774209,.0000000,1,1,.14821969E-322,.39898223E+89,.32551220E+89,.17397537E+88
1,0,.92775102,.0000000,1,1,.14821969E-322,.42762868E+89,.34888288E+89,.18642290E+88
1,0,.92775994,.0000000,1,1,.14821969E-322,.39755717E+89,.32434830E+89,.17322709E+88
1,0,.92776886,.0000000,1,1,.14821969E-322,.43023723E+89,.35101071E+89,.18750784E+88
1,0,.92777778,.23272048,1,1,.14821969E-322,.38418209E+89,.31343625E+89,.16744100E+88
1,0,.92778669,.0000000,1,1,.14821969E-322,.37349243E+89,.30471384E+89,.16267980E+88
1,0,.92779561,.0000000,1,1,.14821969E-322,.31665420E+89,.25834247E+89,.13775580E+88
1,0,.92780452,.0000000,1,1,.14821969E-322,.19708244E+89,.16078808E+89,.85593317E+87
1,0,.92781343,.0000000,1,1,.14821969E-322,.21044679E+89,.17169058E+89,.91400953E+87
1,0,.92782233,.0000000,1,1,.14821969E-322,.28567842E+89,.23306943E+89,.12413978E+88
1,0,.92783124,.0000000,1,1,.14821969E-322,.38484267E+89,.31397324E+89,.16731649E+88
1,0,.92784014,.0000000,1,1,.14821969E-322,.40678719E+89,.33187680E+89,.17697370E+88
1,0,.92784904,.0000000,1,1,.14821969E-322,.44424948E+89,.36244101E+89,.19340884E+88
1,0,.92785794,.0000000,1,1,.14821969E-322,.43481855E+89,.35474673E+89,.18934738E+88
1,0,.92786683,.0000000,1,1,.14821969E-322,.55897410E+89,.45604051E+89,.24345560E+88
1,0,.92787572,.0000000,1,1,.14821969E-322,.55506587E+89,.45285147E+89,.24166399E+88
1,0,.92788462,.23777470,1,1,.14821969E-322,.48559201E+89,.39617094E+89,.21131088E+88
1,0,.92789350,.0000000,1,1,.14821969E-322,.43386947E+89,.35397161E+89,.18867106E+88
1,0,.92790239,.0000000,1,1,.14821969E-322,.35898340E+89,.29287445E+89,.15611879E+88
1,0,.92791128,.0000000,1,1,.14821969E-322,.32998905E+89,.26921958E+89,.14341776E+88
1,0,.92792016,.0000000,1,1,.14821969E-322,.22800187E+89,.18601310E+89,.98922022E+87
1,0,.92792904,.0000000,1,1,.14821969E-322,.13070575E+89,.10663374E+89,.56527056E+87
1,0,.92770936,.0000000,1,3,.14821969E-322,.22810513E+88,.18607762E+88,.94815942E+86
1,0,.92737568,.22826806,1,4,.14821969E-322,.18266312E+88,.14900762E+88,.73749797E+86
1,0,.92738462,.0000000,1,1,.14821969E-322,.14066901E+89,.11476273E+89,.60680203E+87
1,0,.92739355,.0000000,1,1,.14821969E-322,.28616684E+89,.23346882E+89,.12411480E+88
1,0,.92740249,.0000000,1,1,.14821969E-322,.32062253E+89,.26158084E+89,.13928766E+88
1,0,.92741142,.0000000,1,1,.14821969E-322,.41463135E+89,.33827681E+89,.18021726E+88
1,0,.92742035,.0000000,1,1,.14821969E-322,.36679261E+89,.29924900E+89,.15953471E+88
1,0,.92742927,.0000000,1,1,.14821969E-322,.39992755E+89,.32628134E+89,.17390079E+88
1,0,.92743820,.0000000,1,1,.14821969E-322,.25834875E+89,.21077307E+89,.11216060E+88
1,0,.92744712,.0000000,1,1,.14821969E-322,.33622039E+89,.27430676E+89,.14639970E+88
1,0,.92734202,.0000000,1,2,.14821969E-322,.63196804E+88,.51560321E+88,.27245433E+87
1,0,.92735095,.0000000,1,1,.14821969E-322,.15782256E+89,.12876117E+89,.68592204E+87
1,0,.92735988,.22308257,1,1,.14821969E-322,.13125650E+89,.10708860E+89,.56883613E+87
1,0,.92725485,.0000000,1,2,.14821969E-322,.10743394E+89,.87653047E+88,.46234394E+87
1,0,.92726379,.0000000,1,1,.14821969E-322,.75838066E+88,.61873845E+88,.32253766E+87
1,0,.92727273,.0000000,1,1,.14821969E-322,.28583489E+89,.23320080E+89,.12385181E+88
1,0,.92728166,.0000000,1,1,.14821969E-322,.27628677E+89,.22540944E+89,.11940152E+88
1,0,.92729059,.0000000,1,1,.14821969E-322,.16775187E+89,.13686035E+89,.71911822E+87
1,0,.92718566,.0000000,1,2,.14821969E-322,.12264406E+88,.10004482E+88,.40014300E+86
1,0,.92719460,.0000000,1,1,.14821969E-322,.26524694E+88,.21639093E+88,.10190965E+87
1,0,.92720354,.0000000,1,1,.14821969E-322,.23890949E+89,.19491396E+89,.10289883E+88
1,0,.92721247,.0000000,1,1,.14821969E-322,.29513353E+89,.24078523E+89,.12736515E+88
1,0,.92722140,.23075307,1,1,.14821969E-322,.48236941E+89,.39354263E+89,.20901122E+88
1,0,.92723034,.0000000,1,1,.14821969E-322,.29610272E+89,.24157326E+89,.12754664E+88
