ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,mean,logStd
1,0,.23975977,.24408549E-03,1,6,-14933.914,-.22939499E-01,-.12259166E-01
1,0,.23982232,.0000000,1,1,-14934.066,-.27379456E-01,-.18280803E-01
1,0,.23989851,.0000000,1,1,-14934.072,-.30116043E-01,-.18131729E-01
1,0,.23995743,.0000000,1,2,-14934.134,-.32366724E-01,-.17613206E-01
1,0,.23995097,.23471057E-03,1,2,-14935.012,-.25290464E-01,-.24254182E-01
1,0,.24002770,.0000000,1,1,-14934.880,-.30449644E-01,-.25573191E-01
1,0,.24007034,.0000000,1,1,-14935.292,-.13833772E-01,.24075348E-02
1,0,.24012134,.0000000,1,1,-14935.586,.59374768E-02,.96568315E-02
1,0,.24021287,.0000000,1,2,-14934.644,.38886090E-02,.10085775E-03
1,0,.24020968,.0000000,1,2,-14935.445,-.13858770E-01,.30064158E-02
1,0,.24018645,.66108699E-04,1,2,-14936.831,-.60694371E-01,-.26953235E-01
1,0,.24023601,.0000000,1,4,-14936.245,-.29577731E-01,-.30650140E-01
1,0,.24030227,.0000000,1,2,-14933.921,-.20083316E-01,-.13551613E-01
1,0,.24022264,.12414056E-03,1,8,-14934.034,-.21962669E-01,-.16287209E-01
1,0,.24022647,.0000000,1,5,-14935.112,-.18139750E-01,-.21306755E-01
1,0,.24016131,.32019670E-03,1,5,-14936.551,-.59645445E-01,-.35274909E-01
1,0,.24022637,.0000000,1,5,-14935.172,-.47300029E-01,-.28523887E-01
1,0,.24030612,.17196156E-03,1,3,-14935.298,-.31149767E-01,-.27792005E-01
1,0,.24038251,.0000000,1,1,-14934.569,-.16786681E-01,-.17929048E-01
1,0,.24039115,.24721733E-03,1,9,-14933.905,-.16401398E-01,-.10628860E-01
1,0,.24041689,.0000000,1,1,-14934.605,-.23655487E-01,-.21490613E-01
1,0,.24036418,.22300470E-03,1,6,-14934.726,.48410040E-02,-.73810714E-03
1,0,.24040523,.0000000,1,3,-14934.854,-.27462941E-01,-.65739548E-02
1,0,.24043982,.18598468E-03,1,4,-14934.160,-.12303483E-01,-.12159241E-01
1,0,.24047512,.0000000,1,3,-14933.969,-.22907029E-01,-.15647873E-01
1,0,.24049666,.0000000,1,1,-14934.755,.27276300E-02,-.44771889E-02
1,0,.24052648,.24560412E-03,1,3,-14934.412,-.15990595E-01,-.16513428E-01
1,0,.24057474,.0000000,1,1,-14934.737,.53190797E-02,.10217404E-02
1,0,.24054749,.0000000,1,4,-14935.165,-.88796102E-02,-.16208285E-01
1,0,.24056888,.0000000,1,1,-14935.955,-.21222883E-01,-.25977164E-01
1,0,.24060119,.17688187E-03,1,3,-14935.253,.45251229E-02,-.66399374E-02
1,0,.24060009,.0000000,1,2,-14936.011,-.69817136E-02,-.18284593E-01
1,0,.24067612,.0000000,1,1,-14934.967,-.20049858E-01,-.21638544E-01
1,0,.24071532,.16121229E-03,1,4,-14934.404,-.37646231E-01,-.22059943E-01
1,0,.24076528,.0000000,1,2,-14934.504,-.25340664E-03,.10914652E-02
1,0,.24081800,.0000000,1,3,-14933.929,-.14867292E-01,-.10256704E-01
1,0,.24078908,.0000000,1,2,-14935.582,-.94816988E-02,-.18284071E-01
1,0,.24082881,.20700103E-03,1,3,-14934.172,-.15364131E-01,-.14294146E-01
1,0,.24085704,.0000000,1,3,-14933.933,-.17316050E-01,-.85365084E-02
1,0,.24089115,.0000000,1,1,-14934.474,-.23417457E-01,-.20605587E-01
1,0,.24091195,.24625096E-03,1,4,-14934.344,-.25254525E-01,-.20467209E-01
1,0,.24099045,.0000000,1,3,-14934.338,-.36384042E-02,-.62638257E-03
1,0,.24102138,.22071825E-03,1,4,-14934.465,-.35786703E-02,.89959831E-03
1,0,.24108370,.0000000,1,6,-14934.332,-.18094772E-02,-.18638970E-02
1,0,.24113548,.24677097E-03,1,2,-14933.941,-.21442469E-01,-.10378604E-01
1,0,.24110392,.0000000,1,7,-14934.015,-.25856580E-01,-.12181744E-01
1,0,.24109116,.0000000,1,2,-14935.053,-.34180069E-03,-.95946104E-02
1,0,.24110541,.0000000,1,4,-14934.582,-.16424790E-02,-.73310693E-02
1,0,.24115638,.41375782E-03,1,4,-14934.853,.64927925E-02,.32234401E-02
1,0,.24118392,.0000000,1,2,-14935.129,.44298684E-02,.67616623E-02
1,0,.24115192,.0000000,1,2,-14937.404,-.66535157E-01,-.36305881E-01
1,0,.24121147,.32837191E-03,1,2,-14936.224,-.58163741E-01,-.29969353E-01
1,0,.24128698,.0000000,1,1,-14935.859,-.15333115E-01,.38562800E-02
1,0,.24131506,.0000000,1,3,-14935.782,-.18409051E-01,.21461835E-02
1,0,.24133584,.20859592E-03,1,5,-14934.232,-.20911753E-01,-.66522516E-02
1,0,.24141127,.0000000,1,1,-14933.979,-.24093955E-01,-.11458843E-01
1,0,.24141496,.0000000,1,2,-14934.692,-.52170598E-02,-.11195273E-01
1,0,.24144346,.0000000,1,3,-14934.267,-.10993777E-01,-.12257141E-01
1,0,.24137877,.23149112E-03,1,9,-14933.905,-.16820448E-01,-.93223976E-02
1,0,.24138657,.0000000,1,3,-14934.260,-.21159693E-01,-.18112339E-01
1,0,.24136715,.0000000,1,1,-14937.346,-.15021001E-01,-.26765304E-01
1,0,.24144243,.0000000,1,1,-14935.736,.46959876E-02,.10194917E-01
1,0,.24138516,.32314043E-03,1,3,-14937.653,.25656007E-01,.20588525E-01
1,0,.24131413,.0000000,1,3,-14942.488,-.66609438E-01,-.13239222E-01
1,0,.24132058,.0000000,1,4,-14935.283,-.44256457E-01,-.17352931E-01
1,0,.24139578,.45709060E-03,1,1,-14934.950,-.93706330E-03,-.94576091E-02
1,0,.24147097,.0000000,1,1,-14934.555,.18641407E-02,-.26138219E-02
1,0,.24148789,.0000000,1,4,-14934.078,-.24260260E-01,-.17672762E-01
1,0,.24146880,.21004515E-03,1,3,-14934.714,.97044671E-03,.33663665E-02
1,0,.24152016,.0000000,1,2,-14934.407,-.35087648E-01,-.15521202E-01
1,0,.24150079,.0000000,1,1,-14937.489,-.66532748E-01,-.38107553E-01
1,0,.24157589,.0000000,1,1,-14937.383,-.66460882E-01,-.35813302E-01
1,0,.24164633,.14490148E-03,1,4,-14934.844,-.95093383E-02,-.15067338E-01
1,0,.24158272,.0000000,1,3,-14937.421,-.90166025E-02,-.23609749E-01
1,0,.24164206,.0000000,1,2,-14934.752,-.26795891E-01,-.23588133E-01
1,0,.24158830,.20299095E-03,1,7,-14934.405,-.96299215E-02,-.73307863E-03
1,0,.24150022,.0000000,1,13,-14934.081,-.81424442E-02,-.48060321E-02
1,0,.24154436,.0000000,1,1,-14934.454,-.23783166E-01,-.66515989E-02
1,0,.24157797,.0000000,1,3,-14934.440,.43981170E-03,-.15849150E-02
1,0,.24158931,.71303399E-03,1,8,-14935.010,.79045019E-02,.49893570E-02
1,0,.24154716,.0000000,1,2,-14937.898,.13218327E-01,-.10201194E-01
1,0,.24155744,.10146439E-03,1,4,-14933.902,-.22667737E-01,-.12785201E-01
1,0,.24162892,.0000000,1,1,-14933.936,-.15455430E-01,-.11033256E-01
1,0,.24155057,.22272380E-03,1,5,-14934.853,-.11776144E-01,.12636734E-02
1,0,.24156540,.0000000,1,7,-14934.465,-.30013440E-02,.91809885E-03
1,0,.24160516,.0000000,1,1,-14934.902,-.12819782E-01,.10976797E-02
1,0,.24165645,.0000000,1,1,-14935.173,-.15670843E-01,.11049046E-02
1,0,.24169971,.0000000,1,1,-14935.557,-.17242182E-01,-.22590012E-01
1,0,.24172875,.38614359E-03,1,6,-14935.151,-.64954745E-03,.61928749E-02
1,0,.24180032,.0000000,1,2,-14935.023,.82613360E-02,.49524105E-02
1,0,.24180806,.0000000,1,4,-14934.346,-.33703889E-01,-.14815821E-01
1,0,.24169425,.16311611E-03,1,9,-14935.066,-.44096894E-01,-.28694261E-01
1,0,.24176870,.0000000,1,1,-14934.147,-.32380493E-01,-.16849034E-01
1,0,.24173753,.0000000,1,4,-14935.026,-.22780237E-02,.51433914E-02
1,0,.24181194,.0000000,1,1,-14934.149,-.13740124E-01,-.42301630E-02
1,0,.24178689,.34402950E-03,1,3,-14935.489,.14584395E-01,.39777484E-02
1,0,.24183884,.0000000,1,2,-14934.246,-.43992975E-02,-.20933107E-02
1,0,.24180772,.23950684E-03,1,7,-14934.167,-.59934597E-02,-.33041172E-02
1,0,.24179257,.0000000,1,1,-14936.606,.10845704E-01,.15024545E-01
1,0,.24186688,.0000000,1,1,-14935.070,-.13514368E-01,.15924731E-02
1,0,.24191748,.0000000,1,2,-14934.156,-.27467591E-01,-.19486883E-01
1,0,.24199175,.0000000,1,1,-14934.029,-.15579740E-01,-.62560346E-02
1,0,.24191432,.18030733E-03,1,6,-14935.032,-.40063841E-01,-.28596742E-01
1,0,.24196662,.0000000,1,2,-14934.457,-.16483479E-01,-.17081635E-01
1,0,.24200402,.18771807E-03,1,2,-14934.600,.61530880E-04,-.57739347E-02
1,0,.24204134,.0000000,1,1,-14935.073,-.41736217E-01,-.16289365E-01
1,0,.24203067,.0000000,1,5,-14934.379,-.36485285E-01,-.22359967E-01
1,0,.24188208,.16799757E-03,1,12,-14935.175,.31934206E-02,.69673868E-02
1,0,.24189002,.0000000,1,4,-14935.264,.55136149E-02,.77311035E-02
1,0,.24186943,.39923890E-03,1,4,-14936.247,.21239141E-01,.12183655E-01
1,0,.24187292,.0000000,1,8,-14934.185,-.59020991E-02,-.65940350E-02
1,0,.24181273,.27927233E-03,1,5,-14936.069,-.11011077E-02,-.14654991E-01
1,0,.24187675,.0000000,1,3,-14934.131,-.89528875E-02,-.90472222E-02
1,0,.24193290,.0000000,1,3,-14934.649,-.11690555E-01,.19268679E-03
1,0,.24189323,.18386761E-03,1,2,-14937.217,-.22195783E-01,.45438289E-02
1,0,.24195603,.0000000,1,5,-14934.389,-.87125743E-02,-.61579013E-03
1,0,.24196918,.0000000,1,2,-14934.879,-.18405980E-01,-.20398803E-01
1,0,.24199873,.19844017E-03,1,3,-14934.309,-.57528147E-02,-.83949528E-02
1,0,.24203490,.0000000,1,1,-14934.797,-.68254148E-02,.26560963E-02
1,0,.24198862,.18099240E-03,1,5,-14935.648,-.12877628E-01,.41951927E-02
1,0,.24194869,.0000000,1,7,-14935.706,-.32666170E-01,-.61458584E-02
1,0,.24189481,.0000000,1,3,-14937.478,-.53040162E-01,-.15182741E-01
1,0,.24189548,.0000000,1,2,-14938.190,-.49266576E-01,-.98894950E-02
1,0,.24188545,.39003782E-03,1,7,-14934.285,-.32711521E-02,-.18056797E-02
1,0,.24175539,.0000000,1,10,-14934.429,-.28228770E-01,-.96233128E-02
1,0,.24170074,.41560046E-03,1,8,-14934.329,-.36281724E-01,-.21276011E-01
1,0,.24177424,.0000000,1,1,-14933.996,-.10809578E-01,-.66640089E-02
1,0,.24175340,.22051272E-03,1,3,-14934.782,-.42207612E-01,-.19619811E-01
1,0,.24176315,.0000000,1,11,-14933.910,-.17838384E-01,-.12033772E-01
1,0,.24182110,.0000000,1,1,-14934.084,-.24076572E-01,-.99145600E-02
1,0,.24181995,.48666499E-03,1,3,-14934.444,-.29718666E-02,-.72279061E-02
1,0,.24179109,.0000000,1,2,-14936.130,.10645367E-01,.12953417E-01
1,0,.24186443,.0000000,1,1,-14935.776,.17479700E-01,.49692693E-02
1,0,.24190534,.0000000,1,3,-14934.651,.37957986E-02,.11788260E-02
1,0,.24163632,.17386113E-03,1,22,-14934.300,-.30588912E-02,-.50922980E-02
1,0,.24161387,.0000000,1,4,-14935.034,.78517967E-02,.53765958E-02
1,0,.24168701,.0000000,1,1,-14934.819,.61916653E-02,-.14102045E-03
1,0,.24163411,.92908169E-03,1,11,-14933.972,-.14873653E-01,-.69828234E-02
1,0,.24155517,.0000000,1,8,-14934.491,-.40039740E-02,-.86688848E-02
1,0,.24157942,.47670588E-03,1,4,-14934.094,-.85102920E-02,-.78408046E-02
1,0,.24164775,.0000000,1,1,-14934.143,-.96124746E-02,-.33203751E-02
1,0,.24156011,.0000000,1,7,-14934.709,-.40163390E-01,-.17800104E-01
1,0,.24153939,.0000000,1,7,-14934.369,-.61408473E-02,-.29584448E-03
1,0,.24143015,.36566778E-03,1,8,-14935.375,-.93258066E-02,.45712734E-02
1,0,.24148143,.0000000,1,2,-14934.249,-.29792140E-01,-.12334844E-01
1,0,.24146336,.0000000,1,2,-14935.553,-.13815428E-01,.34360408E-02
1,0,.24147287,.36570243E-03,1,9,-14934.034,-.10072538E-01,-.82021783E-02
1,0,.24146368,.0000000,1,3,-14934.735,-.51995857E-03,-.75985300E-02
1,0,.24144031,.18226403E-03,1,5,-14936.428,-.53035298E-01,-.36875166E-01
1,0,.24145247,.0000000,1,4,-14936.020,-.48776240E-02,-.16984277E-01
1,0,.24153362,.0000000,1,2,-14934.141,-.27263450E-01,-.19267690E-01
1,0,.24139931,.23620805E-03,1,9,-14934.464,-.36979116E-01,-.23560450E-01
1,0,.24137681,.0000000,1,4,-14934.814,-.43791899E-01,-.21939090E-01
1,0,.24143394,.18576279E-03,1,5,-14934.854,-.18004866E-01,-.14207057E-02
1,0,.24135748,.0000000,1,12,-14934.055,-.16022824E-01,-.60809083E-02
1,0,.24123185,.71528260E-03,1,22,-14934.409,-.17135593E-01,-.35119768E-02
1,0,.24118961,.0000000,1,6,-14934.521,-.17405491E-01,-.29282121E-02
1,0,.24113122,.70285516E-03,1,7,-14933.971,-.12586500E-01,-.68219086E-02
1,0,.24107754,.0000000,1,3,-14935.843,.11396905E-01,-.37194404E-02
1,0,.24110477,.12321504E-03,1,3,-14935.394,-.30489533E-01,-.27955357E-01
1,0,.24107654,.0000000,1,6,-14934.522,-.36412574E-01,-.15619370E-01
1,0,.24113783,.18909849E-03,1,3,-14934.648,-.40682960E-01,-.19331409E-01
1,0,.24114479,.0000000,1,1,-14935.805,.11415232E-01,.11274231E-01
1,0,.24120464,.0000000,1,2,-14934.448,-.75495926E-02,.13557382E-03
1,0,.24122079,.0000000,1,2,-14934.875,-.44601272E-01,-.22375524E-01
1,0,.24121010,.17108169E-03,1,5,-14933.922,-.23903163E-01,-.12912123E-01
1,0,.24114075,.0000000,1,4,-14935.454,-.34547424E-01,-.84289315E-02
1,0,.24121277,.0000000,1,1,-14934.362,-.11186318E-02,-.29177251E-02
1,0,.24115325,.0000000,1,5,-14935.014,-.25973240E-01,-.24545651E-01
1,0,.24110859,.31897602E-03,1,7,-14934.502,-.32017164E-01,-.23660133E-01
1,0,.24108785,.0000000,1,3,-14935.694,-.18387739E-01,-.23676609E-01
1,0,.24115977,.0000000,1,1,-14935.629,-.52644569E-01,-.25983086E-01
1,0,.24118869,.0000000,1,3,-14934.982,-.45844994E-01,-.22808736E-01
1,0,.24120326,.0000000,1,1,-14935.911,-.53442328E-01,-.23736850E-01
1,0,.24127205,.0000000,1,1,-14935.944,-.54753860E-01,-.25638177E-01
1,0,.24134696,.28846647E-03,1,5,-14934.069,-.21027967E-01,-.16300134E-01
1,0,.24141460,.0000000,1,1,-14934.114,-.10954202E-01,-.10590580E-01
1,0,.24139896,.0000000,1,1,-14936.689,-.38114905E-01,-.35185639E-01
1,0,.24133428,.26445575E-03,1,3,-14939.893,-.72455643E-01,-.49830727E-01
1,0,.24136041,.0000000,1,3,-14939.596,-.65885024E-01,-.49265676E-01
1,0,.24137331,.0000000,1,4,-14938.764,-.48422408E-01,-.44044118E-01
1,0,.24138316,.25683431E-03,1,4,-14937.753,-.68475476E-01,-.38302689E-01
1,0,.24139013,.0000000,1,4,-14934.769,-.13488105E-02,-.85990786E-02
1,0,.24138812,.24661258E-03,1,5,-14934.274,-.28021809E-01,-.10727179E-01
1,0,.24142534,.0000000,1,4,-14934.219,-.22353955E-01,-.18317165E-01
1,0,.24149078,.0000000,1,1,-14934.287,-.13453665E-01,-.28928306E-02
1,0,.24152003,.0000000,1,2,-14934.519,-.30604750E-01,-.10668291E-01
1,0,.24141951,.35620857E-03,1,7,-14935.672,-.66538311E-02,-.16864500E-01
1,0,.24139568,.0000000,1,6,-14934.578,-.25583232E-01,-.69442878E-02
1,0,.24140097,.0000000,1,1,-14935.790,-.17436606E-01,.26421257E-02
1,0,.24140477,.0000000,1,4,-14933.906,-.22620412E-01,-.13737888E-01
1,0,.24132431,.29529732E-03,1,5,-14935.031,-.43171416E-01,-.28543582E-01
1,0,.24131369,.0000000,1,1,-14937.083,.13755765E-01,-.71577645E-02
1,0,.24130834,.0000000,1,3,-14937.488,-.40674654E-01,-.38366929E-01
1,0,.24135014,.11255261E-03,1,4,-14935.605,-.43117878E-01,-.14369886E-01
1,0,.24133427,.0000000,1,8,-14934.292,-.25430026E-02,-.35820881E-02
1,0,.24126510,.0000000,1,5,-14935.097,-.13566867E-01,.16916716E-02
1,0,.24120613,.31367378E-03,1,11,-14935.233,-.11741375E-01,.30359458E-02
1,0,.24121195,.0000000,1,4,-14934.678,-.16431676E-01,-.15907399E-02
1,0,.24102156,.29538950E-03,1,13,-14937.286,.18601882E-01,-.38010532E-02
1,0,.24100113,.0000000,1,1,-14941.055,.45346496E-01,.83105531E-02
1,0,.24107227,.0000000,1,1,-14937.209,.30541975E-01,.12157690E-01
1,0,.24113344,.0000000,1,2,-14935.691,-.26101523E-01,-.22174664E-02
1,0,.24120455,.63866907E-03,1,1,-14935.050,-.21240921E-01,-.21258066E-02
1,0,.24127565,.0000000,1,1,-14934.079,-.93027798E-02,-.44124527E-02
1,0,.24132532,.0000000,1,3,-14934.395,-.37776380E-01,-.19816646E-01
1,0,.24128186,.19711986E-03,1,5,-14935.032,-.46191982E-01,-.27201149E-01
1,0,.24125999,.0000000,1,3,-14935.868,-.35020786E-01,-.70847996E-02
1,0,.24130842,.0000000,1,2,-14934.968,-.31148808E-01,-.26257945E-01
1,0,.24142790,.14545037E-03,1,2,-14934.091,-.30541556E-01,-.18500931E-01
1,0,.24147439,.0000000,1,1,-14934.394,-.17197522E-01,-.17068480E-01
1,0,.24154535,.0000000,1,1,-14934.023,-.97544762E-02,-.71103440E-02
1,0,.24154860,.0000000,1,1,-14935.309,-.10101752E-01,-.17586827E-01
1,0,.24144255,.16998912E-03,1,8,-14935.749,.64493353E-02,.10559001E-01
1,0,.24151344,.0000000,1,1,-14934.273,-.97674175E-02,-.11418335E-01
1,0,.24145860,.16438150E-03,1,4,-14935.298,.11208701E-01,.70809651E-02
1,0,.24135048,.0000000,1,10,-14934.536,.14506675E-02,.81279018E-03
1,0,.24139982,.0000000,1,5,-14934.293,-.25459111E-02,-.36653126E-02
1,0,.24143600,.45787072E-03,1,6,-14934.146,-.60818076E-02,-.55657609E-02
1,0,.24145924,.0000000,1,2,-14934.471,.87764953E-03,-.59786334E-03
1,0,.24150312,.23595067E-03,1,5,-14934.099,-.18371014E-01,-.15309790E-01
1,0,.24154525,.0000000,1,1,-14934.465,-.32928710E-03,-.43807554E-02
1,0,.24157034,.23295755E-03,1,4,-14934.068,-.28716807E-01,-.18365929E-01
1,0,.24155036,.0000000,1,7,-14934.062,-.28469369E-01,-.18270231E-01
1,0,.24166265,.0000000,1,4,-14933.929,-.14765402E-01,-.10135135E-01
1,0,.24170732,.0000000,1,1,-14934.255,-.46013077E-02,-.63343828E-02
1,0,.24164161,.40903387E-03,1,5,-14935.532,.41365123E-02,-.85250950E-02
1,0,.24164534,.0000000,1,5,-14936.215,-.44664233E-01,-.35242441E-01
1,0,.24161159,.12858094E-03,1,7,-14934.005,-.18718902E-01,-.14390582E-01
1,0,.24157508,.0000000,1,3,-14935.111,-.26611914E-01,-.25247493E-01
1,0,.24161910,.0000000,1,1,-14935.446,-.48211923E-01,-.31096289E-01
1,0,.24157506,.0000000,1,2,-14940.177,-.57814704E-01,-.49778720E-01
1,0,.24162314,.0000000,1,2,-14934.906,-.45022275E-01,-.22652186E-01
1,0,.24167609,.28634952E-03,1,2,-14934.146,-.16484812E-01,-.52902970E-02
1,0,.24170928,.0000000,1,5,-14934.130,-.30285515E-01,-.14363901E-01
1,0,.24175480,.0000000,1,1,-14934.441,.41434401E-03,-.20612251E-02
1,0,.24178429,.0000000,1,1,-14935.021,.43730930E-02,.59508645E-02
1,0,.24183084,.20061519E-03,1,5,-14934.248,-.33113412E-01,-.15525608E-01
1,0,.24184130,.0000000,1,3,-14935.005,-.43368962E-01,-.28270516E-01
1,0,.24191155,.17429581E-03,1,1,-14934.864,-.12425016E-01,-.16989846E-01
1,0,.24198179,.0000000,1,1,-14934.827,-.17957088E-02,.40271416E-02
1,0,.24196971,.0000000,1,7,-14934.301,-.19998406E-01,-.17871964E-01
1,0,.24197018,.0000000,1,3,-14934.921,-.43276809E-01,-.27436693E-01
1,0,.24193890,.32682312E-03,1,5,-14935.157,-.48271335E-01,-.26545820E-01
1,0,.24195678,.0000000,1,4,-14934.299,-.27950968E-01,-.10454995E-01
1,0,.24202369,.0000000,1,7,-14934.058,-.26467846E-01,-.18009502E-01
1,0,.24195161,.0000000,1,4,-14935.826,.36883191E-02,.10391691E-01
1,0,.24193427,.26095111E-03,1,2,-14937.043,.28412093E-01,.91405403E-02
1,0,.24197874,.0000000,1,3,-14936.382,.23247733E-01,.11870980E-01
1,0,.24202639,.0000000,1,2,-14935.332,-.41806417E-03,.71765133E-02
1,0,.24202329,.12954610E-03,1,5,-14934.425,-.21513646E-01,-.55748248E-02
1,0,.24202238,.0000000,1,1,-14935.885,-.49137977E-01,-.34057579E-01
1,0,.24200500,.0000000,1,2,-14937.103,-.60693339E-01,-.39296740E-01
1,0,.24199132,.17451957E-03,1,7,-14937.164,-.64951547E-01,-.35550336E-01
1,0,.24206121,.0000000,1,1,-14936.921,-.61899331E-01,-.28260582E-01
1,0,.24203280,.18537608E-03,1,11,-14934.275,-.28407808E-01,-.20921940E-01
1,0,.24210261,.0000000,1,1,-14934.237,-.97407089E-02,-.22355947E-02
1,0,.24210617,.0000000,1,2,-14934.886,-.45018756E-01,-.25190955E-01
1,0,.24209617,.41619231E-03,1,5,-14934.115,-.30148953E-01,-.14497755E-01
1,0,.24210965,.0000000,1,8,-14934.602,-.41056565E-01,-.23429615E-01
1,0,.24205668,.0000000,1,5,-14935.281,-.88393006E-02,-.16684816E-01
1,0,.24205068,.28431914E-03,1,7,-14935.518,.12591320E-01,-.23797782E-04
1,0,.24208366,.0000000,1,4,-14934.831,-.36643192E-02,-.10885471E-01
1,0,.24207677,.0000000,1,2,-14935.725,-.27685681E-01,-.28117937E-01
1,0,.24200490,.21751350E-03,1,7,-14936.253,-.32489186E-01,-.31820531E-01
1,0,.24205279,.0000000,1,5,-14934.057,-.27083424E-01,-.12508964E-01
1,0,.24205925,.17258240E-03,1,5,-14934.124,-.13711496E-01,-.44908654E-02
1,0,.24206126,.0000000,1,2,-14934.805,.60433714E-02,.25018042E-02
1,0,.24204227,.21550931E-03,1,6,-14934.133,-.18835272E-01,-.64624563E-02
1,0,.24205202,.0000000,1,2,-14934.732,-.54168228E-02,-.11599840E-01
1,0,.24206367,.16161179E-03,1,6,-14934.982,-.36785554E-01,-.27820217E-01
1,0,.24193013,.0000000,1,7,-14936.644,-.54230961E-01,-.19804070E-01
1,0,.24194187,.0000000,1,4,-14934.437,-.13179266E-01,-.16833312E-02
1,0,.24203683,.17679443E-03,1,3,-14934.029,-.25643326E-01,-.11780411E-01
1,0,.24205568,.0000000,1,6,-14933.934,-.13713590E-01,-.85998748E-02
1,0,.24195176,.0000000,1,5,-14936.593,-.12849631E-01,.72898742E-02
1,0,.24189697,.14002974E-03,1,7,-14936.712,.26591233E-01,.11571812E-01
1,0,.24194984,.0000000,1,4,-14934.628,-.13734510E-01,-.16524804E-01
1,0,.24201900,.0000000,1,1,-14934.516,-.37678160E-01,-.17108681E-01
1,0,.24205585,.0000000,1,1,-14934.953,-.42192237E-01,-.27981783E-01
1,0,.24212499,.0000000,1,1,-14934.849,-.26056787E-01,-.23794469E-01
1,0,.24214468,.0000000,1,4,-14934.913,-.58866330E-02,-.12986929E-01
1,0,.24218137,.23828039E-03,1,2,-14935.034,-.32359512E-01,-.26972643E-01
1,0,.24220717,.0000000,1,3,-14935.084,-.40419526E-01,-.28964961E-01
1,0,.24216271,.0000000,1,3,-14936.532,-.58249643E-01,-.25578858E-01
1,0,.24219911,.10259748E-03,1,3,-14935.092,-.39976649E-01,-.28972426E-01
1,0,.24204283,.0000000,1,13,-14934.431,-.23279114E-01,-.20272707E-01
1,0,.24203227,.41043393E-03,1,3,-14935.049,-.47085820E-01,-.25590280E-01
1,0,.24208924,.0000000,1,3,-14934.692,-.24699572E-01,-.22417668E-01
1,0,.24206640,.13283484E-03,1,7,-14934.569,-.62420128E-02,.13509554E-02
1,0,.24209128,.0000000,1,3,-14933.968,-.21513836E-01,-.15134561E-01
1,0,.24206881,.18396715E-03,1,2,-14935.410,-.45449740E-01,-.31239035E-01
1,0,.24203795,.0000000,1,8,-14934.142,-.88355688E-02,-.91061386E-02
1,0,.24196393,.0000000,1,4,-14937.609,.29451423E-01,.19799983E-01
1,0,.24203270,.0000000,1,1,-14935.419,.12724452E-01,.13120603E-02
1,0,.24186737,.32507583E-03,1,8,-14939.214,.40155140E-01,.10249933E-01
1,0,.24193609,.0000000,1,1,-14935.826,-.19092605E-01,-.24490114E-01
1,0,.24200481,.42451277E-03,1,1,-14934.790,-.40323255E-01,-.26693614E-01
1,0,.24200870,.0000000,1,4,-14934.663,.39583408E-02,-.98315865E-03
1,0,.24207737,.0000000,1,1,-14934.274,-.29634403E-02,-.26545178E-02
1,0,.24212039,.0000000,1,1,-14934.606,-.13800445E-01,-.16439439E-01
1,0,.24216776,.0000000,1,1,-14934.874,.19759889E-02,-.63644855E-02
1,0,.24212942,.19301836E-03,1,8,-14933.960,-.23482491E-01,-.11381033E-01
1,0,.24213757,.0000000,1,1,-14935.062,.97885954E-02,.31857823E-02
1,0,.24220616,.0000000,1,1,-14934.663,-.51071237E-02,-.10918411E-01
1,0,.24219109,.39235898E-03,1,8,-14934.590,-.37386862E-01,-.15939046E-01
1,0,.24218808,.0000000,1,2,-14935.393,-.47905402E-01,-.30713940E-01
1,0,.24219027,.0000000,1,1,-14936.715,-.37729733E-01,-.35140290E-01
1,0,.24219164,.0000000,1,1,-14938.072,.24449431E-01,-.15166760E-02
1,0,.24224142,.0000000,1,1,-14938.305,.32716900E-01,.59091598E-02
1,0,.24224533,.18029728E-03,1,4,-14935.618,-.22780722E-01,-.65879630E-03
1,0,.24228416,.0000000,1,1,-14936.015,.72791375E-03,-.13186684E-01
1,0,.24232158,.0000000,1,3,-14935.374,-.18610745E-02,.70092940E-02
1,0,.24232883,.14453811E-03,1,6,-14935.962,-.72037905E-02,.75888759E-02
1,0,.24231520,.0000000,1,6,-14934.852,-.14798767E-01,.24853658E-04
1,0,.24233890,.0000000,1,1,-14935.535,-.21814137E-01,-.24806448E-01
1,0,.24239330,.0000000,1,2,-14935.952,-.40006143E-01,-.33160612E-01
1,0,.24244005,.0000000,1,2,-14935.604,-.51711662E-01,-.24298810E-01
1,0,.24250838,.30230490E-03,1,1,-14934.654,-.15565512E-01,-.13366367E-02
1,0,.24253298,.0000000,1,2,-14935.390,-.22181175E-01,-.24434458E-01
1,0,.24260128,.0000000,1,1,-14934.695,.46222499E-02,.11146374E-02
1,0,.24252867,.19470280E-03,1,9,-14934.174,-.14965216E-01,-.14065325E-01
1,0,.24247896,.0000000,1,3,-14935.918,-.44746429E-01,-.33971148E-01
1,0,.24254719,.16315397E-03,1,1,-14934.954,-.11152917E-01,-.16654035E-01
1,0,.24253571,.0000000,1,1,-14937.116,-.50440988E-01,-.14238802E-01
1,0,.24251696,.0000000,1,2,-14938.400,-.71346945E-01,-.41969926E-01
